link,id,host,date,Availability,Year,Floor,LoyerNet,Charges,Space,LatLong,Description
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-377332
",377332,"Immobilier
","2020-02-22
",août 2020										</span>,2020,7,1950,-1,71,"(46.5366082, 6.5798014)","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux. <br><br>Ce magnifique appartement de 3.5 pièces se situe au 7° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 27m²<br>- Cuisine ouverte entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Une spacieuse chambre à coucher de 16m2 avec armoires murales<br>- Une spacieuse chambre à coucher de 11.4m2<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 1'950.-<br>- Charges: CHF 205.-<br>- Total: CHF 2'155.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-377333
",377333,"Immobilier
","2020-02-22
",août 2020										</span>,2020,6,1650,-1,53,"(46.5364027, 6.5792878)","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux. <br><br>Ce magnifique appartement de 2.5 pièces se situe au 6° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 34.1m²<br>- Cuisine ouverte avec îlot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Une spacieuse chambre à coucher de 13.9m2 avec armoires murales<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 1'650.-<br>- Charges: CHF 150.-<br>- Total: CHF 1'800.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/prilly/cogestim-lausanne-237/bel-appartement-3-pieces-plein-coeur-prilly-377811
",377811,"Immobilier
","2020-02-22
",avril 2020										</span>,-1,0,1350,110,62,"(46.5340231, 6.6077297)","<p>Bel appartement de 3 pièces au rez-supérieur comprenant :<br>- hall d'entrée<br>- grand séjour<br>- cuisine agencée<br>- deux chambre<br>- salle de bains / WC<br>- balcon<br><br><br>Appartement à louer avec poste de conciergerie. <br>Merci de joindre votre CV et une lettre de motivation à votre dossier de candidature.<br>Pour plus de renseignements à ce sujet, contactez Cogestim SA.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/apleona-real-estate-ag-670/quartier-pontaise-tres-beau-3-pieces-balcon-378239
",378239,"Immobilier
","2020-02-22
",No info,1951,-1,1380,220,68,"(46.5311497, 6.6296334)","<p>Bel appartement de 68 m2 bénéficiant de beau espace situé à proximité de toutes comodités, et proche du centre; à louer dès le 01.03.2020<br><br>Il se compose comme suit:<br>- Hall de distribution avec un réduit,<br>- Séjour avec balcon,<br>- Deux chambres,<br>- Une cuisine fermée semi-agencée avec frigo et cuisinière,<br>- Une salle de bains/WC/lavabo.<br><br>« BAUX DE DUREE DETERMINEE DE 5 ANS NON RENOUVELABLE. POSSIBILITE UNILATERALE POUR LE LOCATAIRE DE RESILIER PENDANT LA DUREE DU BAIL. »<br><br>En cas d'intérêt de votre part pour ce logement, APRES VISITE et UNIQUEMENT après visite, merci de nous transmettre les documents suivants, soit :<br><br>- Une demande de location remplie, datée et signée par toutes les personnes s'inscrivant sur le bail à loyer (locataire + garant s'il y en a un) FORMULAIRE A TELECHARGER SUR www.realestate.Apleona Real Estate.com<br>- Extrait de l'Office des Poursuites (validité de 3 mois maximum)<br>- Copie des 3 dernières fiches de salaire<br>- Copie de la carte d'identité<br><br>MERCI DE FOURNIR CES DOCUMENTS A DOUBLE SI VOUS VOUS INSCRIVEZ EN COUPLE OU AVEC UN GARANT !<br><br>Les dossiers sont à envoyer par courrier ou à apporter en main propre à notre guichet. <br><br>Tous les dossiers envoyés par e-mail ne seront pas acceptés.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/barnes-location-residentielle-507/55-pieces-coeur-lausanne-nord-379085
",379085,"Immobilier
","2020-02-22
",juillet 2020										</span>,-1,2,2790,200,110,"(46.5328082, 6.6346891)","<p>Appartement idéal pour les familles grâce à ces 4 chambres à coucher au centre de Lausanne.<br><br>Joli quartier, proche de toutes commodités avec arrêt de bus à 2 min à pieds et à 2 km de l'Ecole Internationale de Lausanne<br><br>L'appartement jouit d'une belle luminosité avec balcon d'angle,<br>Il se compose comme suit:<br>- Hall d'entrée avec placards<br>- Salle-de-bains<br>- WC séparé<br>- Cuisine agencée fermée<br>- Quatre chambres à coucher<br>- Grand séjour<br>- Balcon<br><br>Annexes :<br>- charges en sus à CHF 200.-/mois<br>-1 place de parking intérieure CHF 150.-/mois<br>-1 place de parking extérieure CHF 90.-/mois<br><br>Loyer mensuel TTC CHF 3'230.-</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/barnes-location-residentielle-507/bel-appartement-cachet-centre-lausanne-379150
",379150,"Immobilier
","2020-02-22
",No info,-1,2,4738,300,175,"(46.515104, 6.6402592)","<p>Joli appartement au centre de Lausanne, proche des transports publics et des commodités, lumineux et avec cachet.<br><br>Il comprend :<br>- Hall<br>- Séjour avec cheminée<br>- Salle à manger<br>- 3 chambres à coucher<br>- Cuisine agencée<br>- 3 salles d'eau<br>- WC visiteurs<br>- 2 balcons<br>- Cave<br><br>1x Place de parc intérieure n°5 à CHF 325.-<br>1x Place de parc intérieure n°4 à CHF 279.-<br><br>Visites avec Florence Asrar</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/livit-ag-real-estate-management-675/quartier-malley-379771
",379771,"Immobilier
","2020-02-22
",avril 2020										</span>,1931,3,1240,253,67,"(46.5307403, 6.5968439)",<p>Nous vous proposons ce joli appartement se présentant comme suit : <br><br>- Grande cuisine agencée<br>- Séjour avec du parquet <br>- Chambre à coucher avec du parquet <br>- Salle de bain <br>- Balcon<br>- Cave<br><br>La gare de Prilly-Malley se trouve à 10 minutes à pied. Vous pourrez vous rendre à Lausanne grâce aux trains qui y passent plusieurs fois par heures. <br><br>Avons-nous éveillé votre intérêt? Alors n'hésitez pas à prendre contact avec le locataire actuel pour fixer une visite!</p>
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/privera-lausanne-972/votre-logement-coeur-lausanne-379826
",379826,"Immobilier
","2020-02-22
",No info,1955,5,1499,80,55,"(46.5257229, 6.6236327)","<p>Appartement de 3 pièces dans les combles. Idéalement situé au centre ville de Lausanne dans une zone calme et proche des commerces, ce logement se compose de la manière suivante :</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/mb-gerance-immobiliere-267/studio-rafraichi-idealement-situe-plein-centre-ville-proximite-toutes-les-commodites-rue-379844
",379844,"Immobilier
","2020-02-22
",avril 2020										</span>,-1,3,850,70,19,"(46.5227495, 6.6312986)","<p><br> Immeuble avec ascenseur situé à 100m du M2 (arrêt Riponne).<br><br> Ce studio de 19m2 à louer dès le 15 avril 2020, refait en peinture et sol, est composé de : <br> <br> - une cuisine équipée <br> - une douche - WC<br> <br> Possibilité de louer le studio meublé CHF 150.-/mois en sus. (Pas obligatoire !)<br> <br> Pour convenir d'une visite, merci de prendre contact avec le locataire, M. Brahimi.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/mb-gerance-immobiliere-267/lumineux-15-pieces-1er-etage-balcon-proche-station-ours-379846
",379846,"Immobilier
","2020-02-22
",avril 2020										</span>,-1,1,860,110,43,"(46.5213863, 6.6470997)","<p><br> Cet immeuble équipé d'un ascenseur, est situé dans un quartier proche des écoles, de places de jeux, du centre-ville, de commerces et des transports publics au Chemin du Levant 3, à Lausanne.<br><br> Ce logement à louer dès le 1er avril 2020 est composé comme suit : <br> <br> - un hall d'entrée<br> - une pièce à vivre<br> - une cuisine <br> - une salle de bains/WC<br> - un balcon<br> - une cave<br> <br> Une visite groupée est prévue le mardi 25 février 2020 de 18h00 à 19h00.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/regie-croset-404/appartement-1-piece-8eme-etage-379868
",379868,"Immobilier
","2020-02-22
",juin 2020										</span>,-1,8,740,110,26,"(46.5392947, 6.5959119)","<p>Situé dans un quartier familial, calme et verdoyant. Proche des transports publics et des axes autoroutiers, il est également entouré d'écoles, d'aires de jeux ainsi que de garderies.<br>Ce logement comprend : hall d'entrée, une chambre, cuisine agencée, salle de bains/WC.<br> <br> Pour toutes demandes d'informations de contact, nous vous invitons à consulter notre site internet www.regieducroset.ch sous l'onglet « à louer ».<br> <br> <br></p>"
"https://www.immobilier.ch/fr/louer/maison/vaud/ecublens/iloc-sarl-1323/ecublens-maison-individuelle-55-pieces-studio-independant-379884
",379884,"Immobilier
","2020-02-22
",mars 2020										</span>,-1,-1,-1,-1,-1,"(-1.0, -1.0)","<p><br>Ecublens, chemin de l'Ormet, quartier résidentiel de villas<br><br>Très jolie maison individuelle moderne se décomposant comme suit :<br><br>Rez-de-chaussée : un hall d'entrée, un réduit, 1 salon-salle à manger avec un poële suédois, 1 cuisine entièrement équipée, un jardin d'hiver, une chambre à coucher, 1 salle de douche avec WC, <br><br>1er étage : 3 chambres à coucher, 1 salle de bain avec WC, <br><br>Sous-sol : une grande pièce aménageable, une buanderie équipée, un local technique<br><br>Cette maison comprend par une entrée séparée : Un studio agencé comme suit : une cuisine entièrement agencée avec une machine à laver et à sécher, une grande pièce, une salle de bain-douche avec WC<br><br>Un garage et un jardin<br><br>Le loyer se décompose comme suit : maison 4000.- et le studio 700.-  soit un total de 4700.-</p>"
"https://www.immobilier.ch/fr/louer/maison/vaud/ecublens/rudin-immobilier-sarl-1061/magnifique-ville-individuelle-jardin-privatif-piscine-379957
",379957,"Immobilier
","2020-02-22
",avril 2020										</span>,-1,-1,5600,-1,220,"(46.5150679, 6.5587635)","<p>Dans une zone résidentielle, en face de la jolie commune de St-Sulpice, cette belle villa individuelle avec grand jardin privatif et bien arborisé avec une piscine saura vous séduire.<br>Elle se compose comme suit :<br><br>Au rez-de-chaussée:<br>Terrasse et four extérieur<br>Grande salon avec cheminée<br>Coin à manger ou bibliothèque<br>Salle à manger<br>Cuisine fermée entièrement agencée<br>WC visiteurs<br><br>Au 1er étage:<br>4 chambres à couches de très belle taille<br>2 salle de douches/WC<br><br>Au sous-sol:<br>Buanderie avec accès extérieur<br>Salle de douches/WC<br>Local technique<br>Garage<br>Nombreux rangements caves<br>Pièce aménagée (jeux ou coin TV)<br><br>Loyer net : CHF 5'600.- charges individuelles (mazout) <br><br>Annexes:<br>Entretien jardin environ CHF 400.- (en sus)<br>Entretien piscine environ CHF 200.- (en sus)</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/prilly/cogestim-lausanne-237/appartement-3-pieces-6eme-etage-380010
",380010,"Immobilier
","2020-02-22
",mars 2020										</span>,-1,6,1400,130,68,"(46.5397114, 6.6094522)","<p>Magnifique appartement de 3 pièces au 6ème étage, à saisir dès le 1er mars 2020.<br><br>Situé dans un quartier calme et verdoyant, proche d'une ligne de bus et du LEB, ce logement partiellement rénové comprend :<br>- un hall d'entrée<br>- un séjour<br>- deux chambres<br>- une cuisine agencée<br>- une salle de bains avec WC<br>- un grand balcon<br>- une cave<br><br>Remarques: photos non contractuelles<br><br>EN CAS D'INTÉRÊT: Merci de bien vouloir compléter, signer et retourner le formulaire de demande de location, accompagné des documents demandés. Ledit formulaire est téléchargeable sur l'annonce de notre site internet, www.cogestim.ch.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/ecublens/privamob-463/bel-appartement-balcon-garage-380028
",380028,"Immobilier
","2020-02-22
",mai 2020										</span>,-1,3,1680,150,59,"(46.5302982, 6.5645507)",<p></p>
"https://www.immobilier.ch/fr/louer/appartement/vaud/prilly/apleona-real-estate-ag-670/proche-toutes-les-commodites-quartier-tranquille-380171
",380171,"Immobilier
","2020-02-22
",No info,1969,2,1555,155,72,"(46.5325863, 6.6019511)","<p>Joli appartement de 3.5 pièces au 2ème étage d'une surface totale de 72m2 comprenant :<br><br>- deux chambres à coucher<br>- un salon <br>- une cuisine semi-agencée (frigo)<br>- une salle de bain<br>- un WC séparé<br>- un balcon<br><br><br>Des travaux vont être effectués avant la relocation.<br><br><br>DATE DE RELOCATION = 1er avril 2020<br><br>En cas d'intérêt de votre part pour ce logement, APRES VISITE et UNIQUEMENT après visite, merci de nous transmettre les documents suivants, soit :<br><br>- Une demande de location remplie, datée et signée par toutes les personnes s'inscrivant sur le bail à loyer (locataire + garant si il y en a un) FORMULAIRE A TELECHARGER SUR www.epm-swiss.ch<br><br>- Extrait de l'Office des Poursuites (validité de 3 mois maximum)<br><br>- Copie des 3 dernières fiches de salaire<br><br>- Copie de la carte d'identité<br><br><br>MERCI DE FOURNIR CES DOCUMENTS A DOUBLE SI VOUS VOUS INSCRIVEZ EN COUPLE OU AVEC UN GARANT !<br><br>Les dossiers sont à envoyer par courrier ou à amener en main propre à notre guichet. Tous les dossiers envoyés par e-mail ne seront pas acceptés.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/kl-immo-sarl-1151/studio-parfaitement-situe-renens-380283
",380283,"Immobilier
","2020-02-22
",juin 2020										</span>,-1,0,900,100,35,"(46.5319283, 6.5848722)","<p>Idéalement situé à Renens, Rue du Caudray 34, à seulement 50m des commerces (Migros, Lidl), à deux pas des arrêts de bus (lignes 32,33 et 25), à dix minutes de Lausanne, nous proposons un studio parfaitement entretenu, au rez-de-chaussée, composé de la manière suivante :<br><br>- Une lumineuse pièces à vivre;<br>- Coin cuisine équipé;<br>- Une salle de douche;<br>- Un réduit;<br>- Une cave.<br><br>Un parking se situe à côté du bâtiment, il est possible d'acquérir un macaron. <br><br>Cet appartement est disponible au 1er juin 2020.<br><br>Pour les visites merci de contacter Elsa Schmidt.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/publiaz-gerance-courtage-renens-274/magnifique-appartement-25-pieces-nouvelle-construction-terrasses-jardin-380306
",380306,"Immobilier
","2020-02-22
",No info,-1,0,1600,60,44,"(46.5381864, 6.5858113)","<p>Splendide appartement de 2.5 pièces d'env. 44 m2 au rez-de-chaussée avec jardin privatif composé de la manière suivante:<br><br>- Hall avec armoire murale<br>- Cuisine entièrement agencée avec lave-vaisselle<br>- Séjour<br>- Une chambre à coucher avec armoires murales<br>- Terrasses/jardin<br><br>Situé au coeur de Renens, ce logement est proche de toutes les commodités, telles que bus, gare, écoles, restaurants et commerces.<br><br>Il est disponible de suite au prix de CHF 1'600.- + CHF 60.- de charges, soit un total de CHF 1'660.-.<br><br>Une place de parc extérieure couverte est disponible avec ce lot au prix de CHF 80.- en sus.<br><br>En cas d'intérêt et pour visiter cet objet, merci de bien vouloir prendre contact avec notre service location par téléphone ou par courriel à l'adresse.</p>"
